user_id,division,plan_type,device_type,signup_channel,marketing_campaign,subscription_start_date,cancellation_date
9312,West,Standard,Mobile,Referral,SummerSale,2024-08-17,
9313,Central,Standard,Mobile,Ads,,2024-03-27,
9314,West,Premium,Mobile,Email,,2024-08-18,
9315,West,Basic,Desktop,Organic,SummerSale,2024-08-19,2024-11-05
9316,West,Standard,Desktop,Referral,SummerSale,2024-08-21,
9317,East,Premium,Mobile,Email,,2024-09-26,2024-11-08
9318,Central,Standard,Mobile,Ads,SummerSale,2024-08-22,
9319,Central,Basic,Desktop,Referral,Launch2024,2024-01-15,2024-05-14
9320,East,Basic,Mobile,Organic,BlackFriday,2024-11-27,2025-04-20
9321,West,Premium,Mobile,Referral,Launch2024,2024-01-07,
9322,Central,Standard,Tablet,Ads,,2024-02-12,
9323,Central,Premium,Mobile,Organic,Launch2024,2024-01-15,
9324,Central,Premium,Mobile,Referral,Launch2024,2024-01-13,
9325,East,Standard,Mobile,Organic,SummerSale,2024-08-11,2024-12-10
9326,West,Premium,Mobile,Ads,SpringPromo,2024-03-20,
9327,West,Basic,Tablet,Email,,2024-03-10,
9328,West,Standard,Desktop,Organic,BlackFriday,2024-11-29,
9329,West,Premium,Desktop,Organic,,2024-08-19,2024-11-28
9330,West,Basic,Mobile,Organic,SpringPromo,2024-03-25,
9331,Central,Standard,Mobile,Organic,SummerSale,2024-08-12,
9332,West,Standard,Mobile,Referral,,2024-11-29,
9333,West,Standard,Mobile,Ads,BlackFriday,2024-11-30,
9334,West,Premium,Mobile,Referral,Launch2024,2024-01-07,
9335,Central,Standard,Mobile,Ads,SummerSale,2024-08-18,2024-10-18
9336,West,Standard,Mobile,Referral,SummerSale,2024-08-15,
9337,Central,Basic,Tablet,Organic,,2024-12-03,
9338,West,Premium,Mobile,Email,BlackFriday,2024-11-27,2024-12-09
9339,West,Premium,Mobile,Referral,Launch2024,2024-01-10,
9340,Central,Basic,Tablet,Organic,SummerSale,2024-08-24,
9341,Central,Basic,Mobile,Referral,SpringPromo,2024-03-26,
9342,Central,Basic,Desktop,Referral,,2024-02-02,2024-02-28
9343,Central,Standard,Mobile,Ads,SummerSale,2024-08-14,2024-11-05
9344,East,Standard,Mobile,Organic,,2024-01-31,
9345,West,Premium,Mobile,Referral,Launch2024,2024-01-07,
9346,East,Standard,Mobile,Ads,,2024-11-15,
9347,West,Standard,Desktop,Organic,,2024-05-28,
9348,Central,Premium,Mobile,Referral,SpringPromo,2024-03-29,
9349,West,Standard,Mobile,Referral,SummerSale,2024-08-11,
9350,West,Standard,Mobile,Ads,BlackFriday,2024-11-28,
9351,West,Premium,Desktop,Organic,SpringPromo,2024-03-22,
9352,West,Premium,Mobile,Ads,BlackFriday,2024-11-27,
9353,West,Premium,Mobile,Ads,,2024-12-22,
9354,East,Basic,Mobile,Organic,Launch2024,2024-01-10,
9355,East,Basic,Desktop,Ads,,2024-09-10,
9356,Central,Basic,Mobile,Referral,Launch2024,2024-01-11,
9357,Central,Premium,Desktop,Email,,2024-03-10,
9358,West,Premium,Mobile,Referral,SummerSale,2024-08-11,
9359,West,Premium,Desktop,Referral,,2024-12-22,2025-03-09
9360,West,Premium,Mobile,Referral,SummerSale,2024-08-13,2024-10-04
9361,West,Basic,Mobile,Email,SummerSale,2024-08-16,
9362,East,Basic,Mobile,Email,SpringPromo,2024-03-30,2024-07-14
9363,West,Standard,Mobile,Organic,BlackFriday,2024-11-29,2025-04-20
9364,West,Standard,Desktop,Referral,BlackFriday,2024-11-30,2025-02-04
9365,West,Standard,Desktop,Organic,SummerSale,2024-08-11,
9366,West,Premium,Desktop,Organic,Launch2024,2024-01-02,
9367,East,Basic,Mobile,Ads,SpringPromo,2024-03-28,
9368,East,Basic,Mobile,Organic,,2024-07-03,
9369,Central,Standard,Mobile,Email,SpringPromo,2024-03-26,
9370,Central,Standard,Mobile,Organic,,2024-05-30,2024-10-21
9371,Central,Standard,Tablet,Organic,SpringPromo,2024-03-30,
9372,Central,Basic,Desktop,Referral,,2024-10-03,
9373,West,Premium,Mobile,Organic,BlackFriday,2024-11-27,
9374,Central,Basic,Desktop,Referral,,2024-06-26,
9375,Central,Premium,Tablet,Referral,SpringPromo,2024-03-17,
9376,West,Basic,Mobile,Referral,,2024-01-15,
9377,West,Premium,Mobile,Referral,,2024-03-11,
9378,West,Standard,Mobile,Organic,,2024-01-21,
9379,Central,Standard,Mobile,Email,,2024-01-19,
9380,Central,Basic,Mobile,Email,SummerSale,2024-08-13,2024-09-08
9381,West,Standard,Mobile,Ads,BlackFriday,2024-11-28,
9382,East,Standard,Mobile,Referral,,2024-10-07,2024-12-17
9383,Central,Premium,Mobile,Email,,2024-03-21,
9384,West,Premium,Mobile,Email,,2024-05-15,
9385,East,Standard,Mobile,Ads,Launch2024,2024-01-08,
9386,East,Basic,Mobile,Email,,2024-12-11,2025-04-19
9387,West,Premium,Desktop,Ads,,2024-03-20,
9388,West,Standard,Mobile,Email,,2024-04-29,
9389,Central,Basic,Tablet,Organic,,2024-03-22,
9390,Central,Basic,Desktop,Organic,,2024-06-28,
9391,West,Premium,Desktop,Email,,2024-07-08,2024-11-05
9392,West,Premium,Mobile,Referral,SpringPromo,2024-03-16,
9393,West,Basic,Desktop,Organic,Launch2024,2024-01-01,
9394,East,Standard,Desktop,Referral,,2024-06-26,2024-09-04
9395,Central,Basic,Mobile,Referral,Launch2024,2024-01-04,2024-02-26
9396,East,Basic,Mobile,Organic,,2024-06-24,2024-09-16
9397,East,Standard,Desktop,Email,,2024-01-28,2024-06-12
9398,Central,Standard,Desktop,Ads,,2024-04-16,
9399,West,Standard,Mobile,Email,SpringPromo,2024-03-22,
9400,East,Standard,Mobile,Ads,SummerSale,2024-08-14,
9401,West,Premium,Mobile,Referral,,2024-09-18,
9402,Central,Standard,Mobile,Referral,,2024-11-17,
9403,Central,Standard,Tablet,Ads,Launch2024,2024-01-07,2024-05-06
9404,West,Premium,Mobile,Referral,Launch2024,2024-01-02,
9405,Central,Basic,Mobile,Ads,BlackFriday,2024-11-26,
9406,Central,Basic,Desktop,Ads,,2024-12-03,2025-03-20
9407,West,Basic,Desktop,Organic,,2024-11-30,
9408,East,Basic,Mobile,Email,BlackFriday,2024-11-24,2025-02-27
9409,East,Standard,Desktop,Organic,BlackFriday,2024-11-24,
9410,Central,Standard,Mobile,Referral,SpringPromo,2024-03-29,2024-07-28
9411,Central,Basic,Mobile,Ads,,2024-02-10,
9412,West,Premium,Mobile,Referral,Launch2024,2024-01-05,
9413,West,Basic,Mobile,Organic,SummerSale,2024-08-25,
9414,Central,Basic,Mobile,Referral,SummerSale,2024-08-24,
9415,Central,Standard,Tablet,Organic,,2024-05-30,
9416,West,Standard,Mobile,Referral,SpringPromo,2024-03-15,
9417,West,Premium,Desktop,Referral,,2024-12-24,2025-02-10
9418,Central,Standard,Mobile,Organic,,2024-05-07,
9419,West,Premium,Mobile,Email,SpringPromo,2024-03-15,
9420,Central,Basic,Mobile,Email,,2024-09-05,
9421,Central,Premium,Desktop,Email,BlackFriday,2024-11-25,
9422,Central,Standard,Desktop,Referral,BlackFriday,2024-11-27,2025-02-03
9423,West,Premium,Desktop,Ads,BlackFriday,2024-11-27,
9424,West,Premium,Desktop,Organic,Launch2024,2024-01-03,
9425,East,Standard,Mobile,Organic,,2024-08-17,2024-11-10
9426,Central,Standard,Mobile,Organic,Launch2024,2024-01-14,
9427,West,Premium,Mobile,Referral,Launch2024,2024-01-15,
9428,West,Premium,Mobile,Organic,,2024-10-26,
9429,East,Standard,Tablet,Ads,,2024-03-05,
9430,East,Premium,Desktop,Organic,,2024-05-11,
9431,West,Standard,Mobile,Ads,,2024-06-13,
9432,West,Basic,Desktop,Email,SummerSale,2024-08-19,
9433,West,Premium,Mobile,Referral,,2024-06-27,2024-09-27
9434,Central,Basic,Mobile,Organic,,2024-12-16,
9435,West,Standard,Desktop,Referral,,2024-10-21,
9436,East,Basic,Mobile,Referral,SummerSale,2024-08-19,
9437,East,Basic,Mobile,Email,SpringPromo,2024-03-17,2024-07-28
9438,West,Premium,Mobile,Email,BlackFriday,2024-11-25,
9439,East,Basic,Desktop,Ads,,2024-08-21,
9440,West,Premium,Mobile,Referral,,2024-10-03,
9441,West,Premium,Mobile,Referral,Launch2024,2024-01-11,
9442,East,Premium,Tablet,Referral,SpringPromo,2024-03-16,
9443,West,Premium,Mobile,Organic,,2024-02-20,
9444,Central,Basic,Mobile,Email,SummerSale,2024-08-21,
9445,West,Premium,Desktop,Ads,,2024-08-28,
9446,Central,Standard,Desktop,Referral,,2024-08-08,
9447,East,Basic,Tablet,Email,Launch2024,2024-01-09,2024-03-16
9448,Central,Basic,Mobile,Email,,2024-03-07,
9449,West,Premium,Mobile,Organic,,2024-08-09,
9450,West,Standard,Mobile,Referral,SummerSale,2024-08-11,
9451,Central,Basic,Desktop,Ads,SpringPromo,2024-03-22,
9452,West,Premium,Mobile,Organic,BlackFriday,2024-11-25,
9453,East,Standard,Tablet,Referral,SummerSale,2024-08-21,
9454,Central,Standard,Desktop,Ads,SummerSale,2024-08-11,
9455,West,Premium,Mobile,Email,SummerSale,2024-08-12,
9456,East,Basic,Desktop,Ads,SummerSale,2024-08-24,2024-10-17
9457,Central,Premium,Desktop,Organic,Launch2024,2024-01-02,
9458,East,Basic,Mobile,Email,,2024-12-14,
9459,Central,Standard,Desktop,Referral,SpringPromo,2024-03-22,
9460,East,Standard,Mobile,Email,Launch2024,2024-01-07,2024-03-19
9461,West,Premium,Mobile,Referral,,2024-01-06,
9462,Central,Basic,Desktop,Email,,2024-11-23,
9463,Central,Basic,Mobile,Referral,SummerSale,2024-08-25,
9464,East,Basic,Mobile,Email,,2024-01-28,
9465,West,Premium,Mobile,Email,,2024-02-04,
9466,West,Basic,Mobile,Ads,SpringPromo,2024-03-20,
9467,Central,Premium,Desktop,Ads,BlackFriday,2024-11-29,
9468,West,Basic,Desktop,Ads,SummerSale,2024-08-21,
9469,West,Standard,Tablet,Email,,2024-12-27,
9470,East,Basic,Desktop,Ads,Launch2024,2024-01-03,
9471,West,Basic,Tablet,Email,BlackFriday,2024-11-24,
9472,West,Premium,Mobile,Organic,SummerSale,2024-08-23,
9473,Central,Standard,Mobile,Email,Launch2024,2024-01-10,
9474,West,Premium,Mobile,Referral,BlackFriday,2024-11-24,
9475,East,Basic,Mobile,Email,,2024-11-15,
9476,East,Standard,Mobile,Ads,,2024-08-22,
9477,East,Standard,Mobile,Ads,SummerSale,2024-08-23,
9478,West,Standard,Mobile,Referral,,2024-08-28,
9479,West,Premium,Desktop,Referral,BlackFriday,2024-11-24,
9480,West,Premium,Tablet,Email,BlackFriday,2024-11-26,
9481,West,Basic,Mobile,Email,SpringPromo,2024-03-30,
9482,West,Premium,Mobile,Email,BlackFriday,2024-11-28,
9483,West,Standard,Desktop,Ads,,2024-06-07,
9484,Central,Standard,Desktop,Email,,2024-03-18,2024-08-15
9485,Central,Premium,Mobile,Email,Launch2024,2024-01-07,2024-05-11
9486,East,Premium,Desktop,Ads,SpringPromo,2024-03-23,2024-04-12
9487,West,Standard,Mobile,Email,Launch2024,2024-01-09,2024-05-07
9488,East,Basic,Mobile,Email,,2024-02-19,
9489,East,Basic,Desktop,Referral,SpringPromo,2024-03-15,
9490,West,Basic,Mobile,Ads,Launch2024,2024-01-13,
9491,East,Basic,Mobile,Ads,SpringPromo,2024-03-23,2024-07-03
9492,East,Standard,Mobile,Referral,BlackFriday,2024-11-25,2025-03-17
9493,Central,Basic,Mobile,Ads,,2024-08-03,2024-10-02
9494,East,Basic,Mobile,Email,,2024-02-19,
9495,West,Basic,Mobile,Organic,SummerSale,2024-08-16,
9496,West,Basic,Mobile,Email,,2024-08-15,
9497,East,Basic,Desktop,Referral,BlackFriday,2024-11-24,2025-03-14
9498,Central,Basic,Mobile,Referral,Launch2024,2024-01-14,
9499,Central,Basic,Mobile,Organic,,2024-09-16,
9500,East,Basic,Desktop,Referral,SpringPromo,2024-03-18,
9501,East,Premium,Mobile,Ads,SpringPromo,2024-03-23,2024-08-06
9502,West,Standard,Desktop,Referral,,2024-10-04,
9503,East,Standard,Mobile,Ads,,2024-12-18,2025-04-30
9504,East,Basic,Mobile,Email,SummerSale,2024-08-23,
9505,East,Basic,Tablet,Ads,,2024-08-19,2024-10-21
9506,Central,Basic,Tablet,Referral,,2024-04-16,2024-08-07
9507,West,Premium,Mobile,Email,,2024-05-10,
9508,West,Basic,Mobile,Referral,Launch2024,2024-01-03,
9509,Central,Standard,Desktop,Referral,,2024-01-29,2024-05-13
9510,West,Standard,Mobile,Organic,SummerSale,2024-08-14,
9511,Central,Basic,Mobile,Organic,,2024-04-15,
9512,Central,Standard,Tablet,Ads,SummerSale,2024-08-11,
9513,Central,Basic,Mobile,Referral,BlackFriday,2024-11-24,
9514,Central,Standard,Mobile,Email,SummerSale,2024-08-12,2024-12-15
9515,Central,Standard,Mobile,Email,SummerSale,2024-08-24,2024-09-30
9516,Central,Premium,Mobile,Ads,,2024-02-17,
9517,East,Standard,Desktop,Email,,2024-01-28,2024-03-13
9518,West,Basic,Mobile,Referral,,2024-01-19,
9519,Central,Basic,Mobile,Ads,SummerSale,2024-08-13,2024-12-31
9520,West,Standard,Desktop,Referral,SummerSale,2024-08-20,
9521,Central,Basic,Desktop,Referral,BlackFriday,2024-11-25,
9522,West,Basic,Tablet,Email,,2024-04-11,
9523,Central,Standard,Mobile,Ads,SpringPromo,2024-03-28,
9524,Central,Standard,Tablet,Email,SummerSale,2024-08-11,
9525,Central,Standard,Desktop,Referral,SpringPromo,2024-03-21,
9526,West,Standard,Mobile,Referral,BlackFriday,2024-11-24,
9527,West,Premium,Desktop,Ads,SummerSale,2024-08-12,
9528,East,Premium,Mobile,Ads,SummerSale,2024-08-24,2024-10-16
9529,Central,Standard,Mobile,Referral,Launch2024,2024-01-13,2024-06-10
9530,East,Basic,Desktop,Organic,,2024-10-28,
9531,Central,Standard,Mobile,Ads,,2024-02-02,
9532,Central,Basic,Mobile,Email,SummerSale,2024-08-25,
9533,Central,Standard,Mobile,Organic,BlackFriday,2024-11-25,
9534,Central,Basic,Mobile,Ads,BlackFriday,2024-11-28,
9535,East,Standard,Mobile,Ads,,2024-09-13,2024-10-20
9536,East,Standard,Mobile,Email,SummerSale,2024-08-10,
9537,East,Basic,Desktop,Ads,BlackFriday,2024-11-24,2025-01-02
9538,Central,Premium,Desktop,Email,BlackFriday,2024-11-30,
9539,Central,Standard,Mobile,Email,,2024-03-06,2024-06-14
9540,Central,Standard,Desktop,Organic,,2024-05-31,
9541,West,Premium,Desktop,Referral,SummerSale,2024-08-21,2024-10-31
9542,West,Premium,Mobile,Ads,SpringPromo,2024-03-21,
9543,Central,Standard,Mobile,Organic,Launch2024,2024-01-09,
9544,Central,Standard,Tablet,Ads,SpringPromo,2024-03-27,
9545,Central,Basic,Desktop,Referral,BlackFriday,2024-11-26,
9546,Central,Basic,Tablet,Referral,,2024-03-27,
9547,Central,Basic,Desktop,Organic,,2024-03-08,2024-07-02
9548,Central,Standard,Mobile,Referral,,2024-02-27,
9549,East,Basic,Desktop,Ads,SpringPromo,2024-03-26,2024-06-21
9550,West,Premium,Mobile,Organic,,2024-05-10,
9551,Central,Basic,Desktop,Referral,,2024-04-10,
9552,West,Basic,Desktop,Ads,SummerSale,2024-08-15,
9553,West,Premium,Desktop,Ads,BlackFriday,2024-11-29,2024-12-16
9554,Central,Basic,Desktop,Organic,,2024-08-30,2024-10-14
9555,West,Premium,Mobile,Referral,,2024-12-19,
9556,East,Standard,Mobile,Email,BlackFriday,2024-11-30,
9557,West,Premium,Desktop,Email,,2024-01-27,
9558,Central,Standard,Tablet,Organic,Launch2024,2024-01-01,
9559,Central,Basic,Mobile,Email,SummerSale,2024-08-23,
9560,West,Premium,Mobile,Email,,2024-04-26,
9561,East,Basic,Tablet,Ads,SummerSale,2024-08-18,
9562,West,Basic,Mobile,Ads,SpringPromo,2024-03-25,2024-07-24
9563,West,Premium,Mobile,Referral,,2024-09-14,
9564,West,Premium,Mobile,Referral,SpringPromo,2024-03-18,
9565,East,Basic,Desktop,Referral,SummerSale,2024-08-22,2025-01-19
9566,West,Basic,Desktop,Email,BlackFriday,2024-11-29,
9567,East,Basic,Mobile,Organic,SummerSale,2024-08-13,
9568,West,Premium,Desktop,Email,SummerSale,2024-08-23,
9569,West,Premium,Desktop,Email,,2024-12-17,
9570,Central,Premium,Mobile,Organic,SpringPromo,2024-03-16,
9571,Central,Basic,Mobile,Organic,,2024-04-21,
9572,West,Premium,Mobile,Email,SpringPromo,2024-03-21,
9573,West,Standard,Mobile,Email,,2024-06-05,
9574,West,Basic,Desktop,Ads,Launch2024,2024-01-08,
9575,West,Standard,Desktop,Organic,,2024-09-25,
9576,East,Basic,Mobile,Referral,Launch2024,2024-01-14,2024-03-28
9577,Central,Premium,Mobile,Email,,2024-06-13,2024-09-29
9578,East,Standard,Mobile,Organic,BlackFriday,2024-11-26,
9579,Central,Premium,Desktop,Ads,,2024-03-06,
9580,West,Premium,Tablet,Ads,SpringPromo,2024-03-24,
9581,West,Basic,Tablet,Email,Launch2024,2024-01-13,2024-05-04
9582,East,Standard,Mobile,Referral,,2024-05-08,
9583,Central,Premium,Desktop,Organic,Launch2024,2024-01-10,
9584,East,Basic,Desktop,Referral,,2024-05-28,2024-09-09
9585,Central,Basic,Desktop,Referral,,2024-11-16,2025-01-25
9586,East,Standard,Tablet,Ads,BlackFriday,2024-11-29,2025-03-13
9587,Central,Basic,Desktop,Ads,BlackFriday,2024-11-30,2025-03-01
9588,West,Basic,Mobile,Organic,,2024-09-08,
9589,West,Premium,Tablet,Ads,,2024-07-27,
9590,Central,Basic,Mobile,Email,SpringPromo,2024-03-28,
9591,Central,Basic,Tablet,Organic,,2024-09-13,
9592,Central,Basic,Mobile,Referral,Launch2024,2024-01-13,2024-04-01
9593,West,Basic,Mobile,Email,BlackFriday,2024-11-24,
9594,West,Premium,Desktop,Organic,Launch2024,2024-01-07,
9595,West,Premium,Mobile,Email,,2024-10-25,
9596,West,Standard,Mobile,Organic,SpringPromo,2024-03-27,
9597,Central,Basic,Mobile,Organic,SpringPromo,2024-03-17,
9598,West,Standard,Tablet,Organic,,2024-03-23,
9599,West,Standard,Mobile,Referral,SummerSale,2024-08-18,
9600,East,Basic,Mobile,Organic,,2024-07-20,2024-09-05
9601,West,Standard,Mobile,Referral,,2024-10-18,
9602,Central,Premium,Mobile,Referral,Launch2024,2024-01-06,
9603,East,Premium,Desktop,Email,,2024-10-31,2025-01-22
9604,West,Standard,Mobile,Referral,SummerSale,2024-08-18,
9605,Central,Premium,Desktop,Ads,Launch2024,2024-01-09,
9606,West,Standard,Desktop,Ads,,2024-01-02,
9607,West,Premium,Mobile,Referral,Launch2024,2024-01-07,
9608,East,Basic,Desktop,Ads,SpringPromo,2024-03-19,2024-05-08
9609,West,Standard,Mobile,Organic,SummerSale,2024-08-25,
9610,West,Standard,Desktop,Referral,SpringPromo,2024-03-29,2024-07-04
9611,West,Standard,Mobile,Organic,Launch2024,2024-01-12,
9612,East,Basic,Mobile,Organic,SummerSale,2024-08-17,2024-09-19
9613,West,Basic,Tablet,Organic,SpringPromo,2024-03-28,
9614,West,Premium,Mobile,Email,Launch2024,2024-01-02,
9615,Central,Premium,Tablet,Email,Launch2024,2024-01-04,
9616,West,Standard,Mobile,Organic,,2024-03-12,
9617,East,Basic,Tablet,Email,,2024-04-13,2024-08-10
9618,West,Premium,Mobile,Referral,SpringPromo,2024-03-20,
9619,West,Premium,Desktop,Referral,BlackFriday,2024-11-26,
9620,East,Basic,Mobile,Ads,Launch2024,2024-01-06,
9621,West,Standard,Desktop,Organic,SummerSale,2024-08-19,
9622,Central,Basic,Mobile,Organic,SpringPromo,2024-03-26,
9623,Central,Standard,Mobile,Email,SummerSale,2024-08-20,
9624,West,Premium,Mobile,Email,,2024-03-16,
9625,West,Standard,Mobile,Organic,,2024-11-16,
9626,Central,Premium,Tablet,Organic,SummerSale,2024-08-25,
9627,Central,Basic,Desktop,Organic,Launch2024,2024-01-14,2024-01-25
9628,Central,Basic,Desktop,Referral,,2024-09-15,
9629,West,Premium,Mobile,Organic,Launch2024,2024-01-03,
9630,West,Premium,Desktop,Referral,BlackFriday,2024-11-29,
9631,Central,Standard,Mobile,Referral,,2024-02-17,2024-03-01
9632,West,Basic,Desktop,Organic,Launch2024,2024-01-01,
9633,Central,Basic,Mobile,Email,,2024-03-27,
9634,Central,Standard,Mobile,Referral,Launch2024,2024-01-09,
9635,West,Premium,Tablet,Email,SummerSale,2024-08-11,
9636,West,Premium,Desktop,Organic,SpringPromo,2024-03-15,
9637,Central,Basic,Desktop,Referral,SpringPromo,2024-03-30,
9638,Central,Standard,Mobile,Ads,BlackFriday,2024-11-26,2025-02-03
9639,West,Standard,Desktop,Email,Launch2024,2024-01-12,
9640,Central,Basic,Mobile,Organic,SummerSale,2024-08-20,2024-12-20
9641,Central,Basic,Mobile,Email,,2024-12-10,
9642,Central,Premium,Mobile,Organic,BlackFriday,2024-11-30,2025-01-22
9643,West,Standard,Mobile,Organic,Launch2024,2024-01-15,
9644,West,Premium,Desktop,Referral,Launch2024,2024-01-08,
9645,West,Standard,Desktop,Organic,BlackFriday,2024-11-28,
9646,West,Standard,Mobile,Email,Launch2024,2024-01-01,
9647,West,Standard,Mobile,Ads,BlackFriday,2024-11-30,
9648,Central,Standard,Mobile,Email,SummerSale,2024-08-12,2024-12-14
9649,Central,Basic,Mobile,Referral,SummerSale,2024-08-18,2024-11-13
9650,West,Premium,Mobile,Referral,BlackFriday,2024-11-27,
9651,West,Standard,Desktop,Organic,SpringPromo,2024-03-15,
9652,West,Standard,Desktop,Referral,BlackFriday,2024-11-30,
9653,West,Basic,Desktop,Organic,,2024-02-04,
9654,West,Premium,Tablet,Referral,SummerSale,2024-08-11,
9655,East,Premium,Mobile,Referral,Launch2024,2024-01-13,
9656,East,Premium,Mobile,Email,,2024-01-06,
9657,West,Basic,Tablet,Referral,BlackFriday,2024-11-25,2025-02-08
9658,West,Premium,Mobile,Referral,,2024-01-07,
9659,West,Standard,Desktop,Referral,,2024-01-26,
9660,Central,Basic,Desktop,Referral,Launch2024,2024-01-01,
9661,East,Basic,Mobile,Ads,SpringPromo,2024-03-20,
9662,East,Premium,Tablet,Organic,SpringPromo,2024-03-19,
9663,West,Premium,Desktop,Organic,,2024-10-13,
9664,Central,Premium,Desktop,Ads,,2024-04-14,
9665,West,Standard,Tablet,Ads,SpringPromo,2024-03-20,
9666,Central,Basic,Desktop,Email,SummerSale,2024-08-23,
9667,East,Basic,Desktop,Organic,SummerSale,2024-08-13,2024-10-25
9668,East,Premium,Mobile,Referral,,2024-05-14,2024-08-12
9669,East,Basic,Desktop,Referral,,2024-09-28,
9670,West,Premium,Tablet,Email,,2024-07-22,
9671,West,Premium,Desktop,Email,BlackFriday,2024-11-29,
9672,Central,Premium,Mobile,Email,SpringPromo,2024-03-29,
9673,West,Basic,Tablet,Ads,,2024-04-27,
9674,East,Premium,Mobile,Organic,BlackFriday,2024-11-29,2025-01-18
9675,Central,Basic,Mobile,Ads,SummerSale,2024-08-12,2024-12-12
9676,West,Premium,Mobile,Ads,SpringPromo,2024-03-18,
9677,West,Premium,Mobile,Organic,Launch2024,2024-01-14,
9678,East,Basic,Desktop,Referral,BlackFriday,2024-11-25,
9679,Central,Standard,Mobile,Referral,Launch2024,2024-01-10,
9680,Central,Standard,Desktop,Email,BlackFriday,2024-11-25,2025-04-10
9681,East,Premium,Desktop,Ads,BlackFriday,2024-11-27,
9682,Central,Basic,Desktop,Ads,,2024-10-16,
9683,West,Premium,Desktop,Referral,BlackFriday,2024-11-28,
9684,West,Basic,Desktop,Organic,SpringPromo,2024-03-22,
9685,Central,Basic,Mobile,Organic,,2024-07-09,2024-10-13
9686,East,Standard,Mobile,Organic,,2024-09-25,2024-11-13
9687,Central,Basic,Mobile,Referral,,2024-04-19,
9688,East,Premium,Desktop,Organic,,2024-02-10,
9689,West,Basic,Tablet,Organic,Launch2024,2024-01-04,2024-04-12
9690,West,Basic,Mobile,Email,,2024-04-19,
9691,West,Premium,Tablet,Ads,SpringPromo,2024-03-25,2024-07-15
9692,Central,Basic,Tablet,Organic,,2024-05-08,
9693,West,Premium,Mobile,Referral,,2024-08-21,
9694,West,Premium,Mobile,Ads,SpringPromo,2024-03-15,
9695,East,Standard,Mobile,Ads,SpringPromo,2024-03-29,
9696,West,Standard,Desktop,Email,,2024-03-07,
9697,West,Premium,Mobile,Email,BlackFriday,2024-11-26,2025-02-24
9698,Central,Premium,Mobile,Ads,SummerSale,2024-08-11,2024-12-06
